,introduction,url,price,unit_price,community,street,room_type,acreage,toward,decoration,floor_type,floor_total,year,type,follow,release_time
1271,南向光线好 ，阳台望花园，环境优美安静适合居住,https://gz.lianjia.com/ershoufang/108400311077.html,175,12238,富力金港城东区 ,花东镇,4室2厅,143,南,精装,中楼,18,2012,塔楼,6,8个月以前发布
1272,带精装修，格局方正，品质小区，配套齐,https://gz.lianjia.com/ershoufang/108400328595.html,480,28071,合和新城3期2区 ,镜湖大道,5室2厅,171,南 北,精装,高楼,15,2011,塔楼,1,8个月以前发布
1273,云峰花园靓盘，装修保养好，刚需三房，拎包即可入住,https://gz.lianjia.com/ershoufang/108400333578.html,215,20284,云峰花园2期 ,镜湖大道,3室2厅,106,北,精装,高楼,15,2010,塔楼,64,8个月以前发布
1274,好美嘉园好美华庭 2室2厅 103万,https://gz.lianjia.com/ershoufang/108400341284.html,103,11456,好美嘉园好美华庭 ,炭步,2室2厅,89.91,东北,精装,中楼,17,-,塔楼,7,8个月以前发布
1275,南向看花园，成熟配套，精装修保养新净,https://gz.lianjia.com/ershoufang/108400349664.html,220,20787,城央御景 ,旧区,3室2厅,105.84,西南,精装,中楼,17,2012,塔楼,10,8个月以前发布
1276,马鞍山公园物业   骊雅居  2室2厅,https://gz.lianjia.com/ershoufang/108400350530.html,168,20741,骊雅居 ,新区,2室2厅,81,西北,毛坯,中楼,19,-,塔楼,4,8个月以前发布
1277,这个房子小区环境很好，小区管理很好，地铁口位置,https://gz.lianjia.com/ershoufang/108400354642.html,166,18625,万科天景花园 ,铁路西,3室2厅,89.13,东,精装,中楼,31,2006,塔楼,4,8个月以前发布
1278,地铁口，万科物业，使用率高，户型方正,https://gz.lianjia.com/ershoufang/108400354645.html,175,19103,万科天景花园 ,铁路西,3室2厅,91.61,东南,精装,低楼,18,2006,塔楼,6,8个月以前发布
1279,够五年唯一，靓层，无视野遮挡。,https://gz.lianjia.com/ershoufang/108400359577.html,95,10325,雅图花园 ,镜湖大道,3室2厅,92.01,南 北,精装,高楼,10,1998,塔楼,66,8个月以前发布
1280,"电梯靓楼层，南向单位，安静舒适,证够5年唯一",https://gz.lianjia.com/ershoufang/108400362540.html,280,25816,南航花园 ,新区,3室2厅,108.46,南,简装,中楼,12,2002,塔楼,10,8个月以前发布
1281,合和新城，花园小区，环境优美，人车分流,https://gz.lianjia.com/ershoufang/108400363022.html,290,17576,合和新城 ,镜湖大道,4室2厅,165,东南,精装,中楼,15,-,平房,18,8个月以前发布
1282,自由人花园  南北对流 业主诚意放卖 价钱美丽,https://gz.lianjia.com/ershoufang/108400368064.html,267,18980,自由人花园 ,镜湖大道,3室2厅,140.68,南,毛坯,中楼,29,2014,塔楼,6,8个月以前发布
1283,够五年唯一，低楼层靓格局，南北对流,https://gz.lianjia.com/ershoufang/108400375621.html,155,12016,花城路顺景楼 ,旧区,4室1厅,129,南,精装,中楼,7,-,塔楼,18,7个月以前发布
1284,电梯高层，采光好，舒适，精装修，拎包入住,https://gz.lianjia.com/ershoufang/108400385404.html,140,18277,杏林花园 ,旧区,2室2厅,76.6,北,精装,高楼,12,2003,塔楼,8,7个月以前发布
1285,地铁口，园区中间位置，一梯两户南北对流，景观好,https://gz.lianjia.com/ershoufang/108400389732.html,168,18371,风神公社 ,铁路西,3室2厅,91.45,南,精装,中楼,12,2009,塔楼,15,7个月以前发布
1286,富丽花园，近地铁，够5年，唯一住房，配套齐全，,https://gz.lianjia.com/ershoufang/108400400657.html,100,12930,富丽花园 ,旧区,2室2厅,77.34,南,精装,中楼,9,2001,塔楼,27,7个月以前发布
1287,配套齐全 锦砖三房带主套 够五唯一,https://gz.lianjia.com/ershoufang/108400412515.html,140,15028,粤兴苑 ,旧区,3室2厅,93.16,北,精装,中楼,7,2008,平房,16,7个月以前发布
1288,金华花园 实用三房 采光好 步梯中层 业主诚心卖。,https://gz.lianjia.com/ershoufang/108400418991.html,115,12314,金华花园 ,旧区,3室2厅,93.39,南,简装,中楼,9,2001,塔楼,14,7个月以前发布
1289,房源卖点 交通出行 小区介绍 适宜人群,https://gz.lianjia.com/ershoufang/108400420037.html,100,9709,花城路顺景楼 ,旧区,3室2厅,103,西,简装,高楼,7,1993,塔楼,11,7个月以前发布
1290,富丽花园 实用4房 南北对流 近地铁 30万首付,https://gz.lianjia.com/ershoufang/108400425356.html,126,11465,富丽花园 ,旧区,4室2厅,109.9,南,精装,中楼,10,2001,塔楼,24,7个月以前发布
1291,环境优美 装修精美 满二唯一 业主急售,https://gz.lianjia.com/ershoufang/108400425483.html,156,18706,保利高尔夫郡 ,铁路西,2室2厅,83.4,北,精装,高楼,32,-,塔楼,17,7个月以前发布
1292,机场快线，花果山地铁口旁，业主婚房装修，拎包入住,https://gz.lianjia.com/ershoufang/108400427768.html,140,15321,花都紫荆苑 ,旧区,3室2厅,91.38,南,精装,中楼,8,1996,塔楼,50,7个月以前发布
1293,地铁口物业笋盘大热卖，价格笋0.0,https://gz.lianjia.com/ershoufang/108400439132.html,288,15395,合和新城 ,镜湖大道,4室2厅,187.08,南,精装,低楼,15,-,平房,25,6个月以前发布
1294,实用户型 南向 楼层采光充足 视野好,https://gz.lianjia.com/ershoufang/108400446281.html,180,20712,云峰花园1期 ,镜湖大道,2室2厅,86.91,南,简装,中楼,11,2008,塔楼,18,6个月以前发布
1295,科技楼小区 步梯中层南北对流 单位房使用率高,https://gz.lianjia.com/ershoufang/108400446381.html,120,12027,科技楼 ,旧区,3室2厅,99.78,南 北,简装,中楼,9,1999,塔楼,3,6个月以前发布
1296,宾馆新村 步梯低层 南北对流双阳台 采光通风好,https://gz.lianjia.com/ershoufang/108400446384.html,75,10129,宾馆新村 ,旧区,2室2厅,74.05,东南 南 北,简装,低楼,6,1992,塔楼,26,6个月以前发布
1297,大型小区  环境好 电梯高层南向 采光通风好的居住房,https://gz.lianjia.com/ershoufang/108400447520.html,177,19177,保利城花园塞汶西街 ,铁路西,3室2厅,92.3,南,精装,高楼,26,-,塔楼,13,6个月以前发布
1298,棠树旁 南北对流 成熟配套 小区管理 住家装修,https://gz.lianjia.com/ershoufang/108400449740.html,75,13205,鸿福花园(花都) ,旧区,2室1厅,56.8,南 北,简装,中楼,9,2003,平房,24,6个月以前发布
1299,无抵押大三房 地铁口物业 东南向 随时看房 保利高尔夫,https://gz.lianjia.com/ershoufang/108400453998.html,210,17758,保利高尔夫郡 ,铁路西,3室2厅,118.26,东北,精装,高楼,30,2015,塔楼,5,6个月以前发布
1300,满二  精装修 交通便利 高楼层 采光好,https://gz.lianjia.com/ershoufang/108400461789.html,198,15715,保利高尔夫郡 ,铁路西,3室2厅,126,南,精装,高楼,31,2015,塔楼,16,6个月以前发布
1301,生活配套设施齐全的小3房，小区内其他梯正在加装电梯,https://gz.lianjia.com/ershoufang/108400467991.html,118,14926,田美小区 ,新区,3室1厅,79.06,南,精装,中楼,9,2000,塔楼,33,6个月以前发布
1302,花果山地铁，低楼层3房，刚需户型。,https://gz.lianjia.com/ershoufang/108400475099.html,140,14931,花城苑 ,旧区,3室2厅,93.77,北,简装,低楼,8,2004,塔楼,20,6个月以前发布
1303,地铁口，万科品牌物业，环境好，户型方正实用望花园,https://gz.lianjia.com/ershoufang/108400489880.html,163,17280,万科天景花园 ,铁路西,3室2厅,94.33,东,精装,低楼,23,2006,塔楼,19,5个月以前发布
1304,精装两房，拎包入住，看房方便。,https://gz.lianjia.com/ershoufang/108400490090.html,115,13647,好美嘉园好美华庭 ,炭步,2室1厅,84.27,北,精装,高楼,17,-,塔楼,0,5个月以前发布
1305,路劲一期毛坯大三房，视野开阔。,https://gz.lianjia.com/ershoufang/108400492479.html,180,19489,路劲隽悦豪庭一期 ,旧区,3室2厅,92.36,东南,简装,高楼,18,2014,塔楼,1,5个月以前发布
1306,此房 南向看花园 楼间距宽 视线宽广,https://gz.lianjia.com/ershoufang/108400497071.html,322,19867,自由人花园 ,镜湖大道,4室2厅,162.08,南,毛坯,高楼,29,2013,塔楼,2,5个月以前发布
1307,花果山地铁，中区位置，电梯大三房。,https://gz.lianjia.com/ershoufang/108400497948.html,158,13766,南华广场 ,旧区,3室2厅,114.78,南,简装,高楼,8,2000,塔楼,22,5个月以前发布
1308,格局方正，电梯中层，光线充足。,https://gz.lianjia.com/ershoufang/108400499211.html,128,11278,胡忠大厦 ,旧区,3室1厅,113.5,南,简装,中楼,16,1997,塔楼,4,5个月以前发布
1309,云峰二期 户型方正 采光好 看房方便,https://gz.lianjia.com/ershoufang/108400501542.html,240,21744,云峰花园2期 ,镜湖大道,3室2厅,110.38,北,精装,低楼,15,-,塔楼,7,5个月以前发布
1310,尚品雅居领秀 户型方正 采光好 安静不靠铁路,https://gz.lianjia.com/ershoufang/108400522210.html,160,17451,尚品雅居领秀 ,狮岭镇,3室2厅,91.69,南,精装,高楼,18,2014,塔楼,5,5个月以前发布
1311,富力金港城南向三房，南向望花园,https://gz.lianjia.com/ershoufang/108400522725.html,150,15307,富力金港城东区 ,花东镇,3室2厅,98,南,精装,中楼,11,2013,塔楼,15,5个月以前发布
1312,地铁口，万科物业，南向高层，不靠路，格局方正,https://gz.lianjia.com/ershoufang/108400551613.html,152,18864,万科天景花园 ,铁路西,2室2厅,80.58,南,精装,中楼,31,2006,塔楼,4,5个月以前发布
1313,祈福都会两房满两年唯一，采光好。而且在中层,https://gz.lianjia.com/ershoufang/108400565379.html,105,14479,祈福都会花园 ,花山镇,2室1厅,72.52,南,简装,中楼,11,2011,塔楼,9,4个月以前发布
1314,精装三房，业主有心售房，生活配套成熟,https://gz.lianjia.com/ershoufang/108400566722.html,125,12977,好美嘉园好美华庭 ,炭步,3室2厅,96.33,北,精装,高楼,11,-,塔楼,1,4个月以前发布
1315,价格便宜的地铁物业，适合刚需客户,https://gz.lianjia.com/ershoufang/108400579590.html,105,13354,富丽花园 ,旧区,3室1厅,78.63,南,简装,低楼,9,2001,塔楼,15,4个月以前发布
1316,华侨商业城 3室1厅 139万,https://gz.lianjia.com/ershoufang/108400586883.html,139,13916,华侨商业城 ,旧区,3室1厅,99.89,东 西,精装,中楼,8,-,板楼,12,4个月以前发布
1317,圆玄板块。三房，南北对流，交通方便，配套成熟,https://gz.lianjia.com/ershoufang/108400589860.html,93,11924,建设北路 ,旧区,3室2厅,78,南 北,简装,中楼,8,1998,板楼,6,4个月以前发布
1318,中层北向望花园，舒适通风。证够五年,https://gz.lianjia.com/ershoufang/108400610064.html,118,15289,祈福都会花园 ,花山镇,2室2厅,77.18,北,简装,中楼,11,2009,塔楼,4,4个月以前发布
1319,业主换房现急售二房 看房随时看房 证过两年,https://gz.lianjia.com/ershoufang/108400617182.html,108,14795,学府南苑 ,狮岭镇,2室2厅,73,北,精装,低楼,17,2011,塔楼,4,4个月以前发布
1320,毛坯、入户花园，满二不唯一 ，无抵押,https://gz.lianjia.com/ershoufang/108400663560.html,155,15197,尚品雅居领秀 ,狮岭镇,3室2厅,102,南,毛坯,低楼,18,2014,塔楼,3,3个月以前发布
1321,云峰花园4期 2室2厅 198万,https://gz.lianjia.com/ershoufang/108400667215.html,198,22273,云峰花园4期 ,镜湖大道,2室2厅,88.9,北,精装,中楼,14,2013,塔楼,7,3个月以前发布
1322,北向一房一厅高层，格局方正，采光通风好,https://gz.lianjia.com/ershoufang/108400234947.html,50,11628,富力金港城南区 ,花东镇,1室1厅,43,东,简装,高楼,19,2012,塔楼,1,10个月以前发布
1323,此房毛坯 户型方正 视野开阔 无遮挡,https://gz.lianjia.com/ershoufang/108400186812.html,140,15054,雅宝新城雅宝名居 ,狮岭镇,2室1厅,93,北,精装,中楼,29,2017,塔楼,2,11个月以前发布
1324,宝铼雅居 楼层适中 采光良好 业主诚心出售,https://gz.lianjia.com/ershoufang/108400190308.html,130,14662,宝铼雅居 ,铁路西,2室2厅,88.67,东北,毛坯,中楼,10,2013,塔楼,8,11个月以前发布
1325,花都中轴线  芙蓉春晓  两房两厅,https://gz.lianjia.com/ershoufang/108400222244.html,135,16072,芙蓉春晓 ,狮岭镇,2室2厅,84,南,毛坯,中楼,29,2015,塔楼,2,10个月以前发布
1326,金碧御水山庄1楼带花园出售，阳光充足东南向带装,https://gz.lianjia.com/ershoufang/108400225259.html,62,9798,金碧御水山庄 ,狮岭镇,2室2厅,63.28,东,精装,低楼,6,2009,塔楼,22,10个月以前发布
1327,金碧御水山庄温馨两房带装修采光充足东南向,https://gz.lianjia.com/ershoufang/108400265457.html,59,7811,金碧御水山庄 ,狮岭镇,2室1厅,75.54,东,精装,高楼,6,2009,塔楼,79,9个月以前发布
1328,万达城旁边芙蓉春晓 南向中高层 三房带主卧 户型方正,https://gz.lianjia.com/ershoufang/108400312698.html,158,13390,芙蓉春晓 ,狮岭镇,3室2厅,118,南,毛坯,高楼,28,2015,塔楼,1,8个月以前发布
1329,豪逸名苑 毛坯两房格局方正 南向望花园,https://gz.lianjia.com/ershoufang/108400317430.html,165,18540,豪逸名苑 ,旧区,2室2厅,89,南,毛坯,中楼,18,-,塔楼,1,8个月以前发布
1330,实用两房，采光好，户型方正，地铁口物业,https://gz.lianjia.com/ershoufang/108400324050.html,190,20026,馨庭花园 ,新区,2室2厅,94.88,北,精装,高楼,15,2006,塔楼,12,8个月以前发布
1331,复式，开发商精装修的。采光好。诚心出售,https://gz.lianjia.com/ershoufang/108400330753.html,70,13865,宝铼雅居 ,铁路西,1室2厅,50.49,西北,精装,低楼,14,2013,塔楼,0,8个月以前发布
1332,金碧御水山庄  南向全新精装修2房  洋房价格*享受,https://gz.lianjia.com/ershoufang/108400356481.html,73,11471,金碧御水山庄 ,狮岭镇,2室2厅,63.64,东南,精装,低楼,11,2003,塔楼,12,8个月以前发布
1333,楼层低，格局好，采光好，楼距宽,https://gz.lianjia.com/ershoufang/108400360445.html,41,10425,新华路 ,新区,1室1厅,39.33,东北,简装,中楼,5,1990,暂无数据,49,8个月以前发布
1334,满5年唯一， 格局方正，地铁口物业，生活，休闲很便利,https://gz.lianjia.com/ershoufang/108400360583.html,105,11994,新华路 ,新区,2室2厅,87.55,南,简装,高楼,9,1985,塔楼,15,8个月以前发布
1335,四楼平台花园，环境优美，格局好，采光通透，居住舒适,https://gz.lianjia.com/ershoufang/108400363761.html,75,8942,雅图花园 ,镜湖大道,2室2厅,83.88,北,毛坯,高楼,11,1998,塔楼,50,8个月以前发布
1336,花园小区，人车分流，环境优美！,https://gz.lianjia.com/ershoufang/108400364295.html,129,18844,祈福辉煌台 ,铁路西,1室2厅,68.46,北,精装,高楼,28,2008,塔楼,11,8个月以前发布
1337,祈福都会品牌开发商，1房1厅，诚意出售。,https://gz.lianjia.com/ershoufang/108400370091.html,65,15141,祈福都会花园 ,花山镇,1室1厅,42.93,南,精装,高楼,11,2011,塔楼,17,7个月以前发布
1338,花果山地铁物业，电梯，锦砖，刚需2房，生活交通便利,https://gz.lianjia.com/ershoufang/108400383076.html,117,13806,致尚诚楼 ,新区,2室1厅,84.75,北,精装,中楼,8,2012,塔楼,72,7个月以前发布
1339,金碧御水山庄，三水大盘， 大*,https://gz.lianjia.com/ershoufang/108400388373.html,220,13174,金碧御水山庄 ,狮岭镇,4室1厅,167,南 北,毛坯,1,1,-,塔楼,10,7个月以前发布
1340,站前路31号，北站商圈，近市场，配套成熟,https://gz.lianjia.com/ershoufang/108400395916.html,100,11112,花都站前路 ,旧区,3室2厅,90,南,简装,中楼,7,1996,塔楼,0,7个月以前发布
1341,秀全公园旁，近地铁站，南北对流，格局方正。,https://gz.lianjia.com/ershoufang/108400406033.html,73,10580,新华路 ,新区,2室2厅,69,南,简装,高楼,8,1997,塔楼,11,7个月以前发布
1342,南航碧花园，温馨两房，户型方正，采光好,https://gz.lianjia.com/ershoufang/108400408286.html,95,8930,南航碧花园D区 ,狮岭镇,2室2厅,106.39,北,精装,中楼,11,-,塔楼,9,7个月以前发布
1343,金港城2房，南向双阳台，无遮当,https://gz.lianjia.com/ershoufang/108400409397.html,125,14848,富力金港城东区 ,花东镇,2室2厅,84.19,南,精装,高楼,16,2013,塔楼,5,7个月以前发布
1344,平台花园，楼龄新，休闲享受秀全公园和花都湖双公园,https://gz.lianjia.com/ershoufang/108400427862.html,79,12794,雅图花园 ,镜湖大道,2室1厅,61.75,东,简装,低楼,12,1998,塔楼,5,7个月以前发布
1345,此房精装修，享受秀全公园和花都湖双公园，适合居住。,https://gz.lianjia.com/ershoufang/108400432254.html,90,10738,耀华楼 ,旧区,2室2厅,83.82,南,简装,中楼,8,1999,塔楼,40,6个月以前发布
1346,住宅性质公寓，带精装，小户型，适合居住。,https://gz.lianjia.com/ershoufang/108400447205.html,85,17884,馨泉花园 ,新区,1室1厅,47.53,南,精装,中楼,11,-,塔楼,1,6个月以前发布
1347,成熟配套，证满五年唯一，无按揭，随时办手续。,https://gz.lianjia.com/ershoufang/108400449145.html,115,12710,松园小区 ,旧区,2室2厅,90.48,南,毛坯,高楼,7,2007,塔楼,9,6个月以前发布
1348,馨泉花园 增高层6.2米 小复式,https://gz.lianjia.com/ershoufang/108400456471.html,124,19984,馨泉花园 ,新区,3室1厅,62.05,东北,毛坯,高楼,12,-,塔楼,13,6个月以前发布
